Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
03:23:32:42.067,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1176475957,0.0909836739,0.0000000000,0.0000000000,0.0292287525,0.0000000000,0.0000000000,0.1173633039,0.0831114724,0.0483421236,0.0000000000,0.0058199819,0.0293930024,0.0257744547,0.0237204339,0.0568202846,0.0000000000,0.4312019348,0.2229579836,0.4806102812,0.0000000000,0.0000000000,0.0632018298,0.1269052923,0.0511690974,0.1003961116,0.1876211613,0.0365378782,0.2241010368,0.1481650770,0.0756133273,0.0748682991,0.0669213235,0.0929727182,0.0127022658,0.0452473834,0.2473310679,0.2524404228,0.0169270821,0.0000000000,0.0000000000,0.0505340062,0.0676647946,0.1890781820,0.0813081786,0.1716740727,0.0000003226,0.1065985486,-0.0249654874,0.0566347130,-0.0171968527,-0.0495637357,-0.0003402699,-0.0181979835,-0.0495397896,-0.0036255526
03:23:32:43.067,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1187478378,0.0921211988,0.0000000000,0.0000000000,0.0251259319,0.0000000000,0.0000000000,0.1184673756,0.0837204903,0.0479069538,0.0000000000,0.0072785621,0.0285948496,0.0247451011,0.0234722383,0.0572611615,0.0000000000,0.4303078651,0.2291471511,0.4875246286,0.0000000000,0.0000000000,0.0638853610,0.1290621907,0.0508449823,0.1007709205,0.1898396611,0.0353362337,0.2318602204,0.1546748877,0.0772848651,0.0769368336,0.0659276098,0.0923733190,0.0131981913,0.0472674407,0.2521448433,0.2575016320,0.0170633271,0.0000000000,0.0000000000,0.0515790060,0.0691678673,0.1929641664,0.0833205506,0.1755640507,0.0000003772,0.1057466269,-0.0270479843,0.0568215214,-0.0147944652,-0.0472113639,-0.0002129825,-0.0158042405,-0.0471873283,-0.0033505815
03:23:32:44.067,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1194970831,0.0930676013,0.0000000000,0.0000000000,0.0222643707,0.0000000000,0.0000000000,0.1192216277,0.0842834562,0.0474662334,0.0000000000,0.0082943281,0.0278361160,0.0238874555,0.0232484564,0.0577481650,0.0000000000,0.4298599064,0.2339493632,0.4939414561,0.0000000000,0.0000000000,0.0644925386,0.1304228008,0.0504931360,0.1010846943,0.1911433041,0.0342610776,0.2371950150,0.1591797471,0.0784588382,0.0783479288,0.0650667623,0.0918079391,0.0136874318,0.0491304249,0.2583519518,0.2639376223,0.0172007345,0.0000000000,0.0000000000,0.0524381399,0.0704563335,0.1975281686,0.0858039111,0.1800077707,0.0000004374,0.1044103354,-0.0286706537,0.0572983176,-0.0131200366,-0.0457457155,-0.0001108975,-0.0141367391,-0.0457215980,-0.0031566320
03:23:32:45.067,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1202132180,0.0873708650,0.0000000000,0.0000000000,0.0203270856,0.0000000000,0.0000000000,0.1199396774,0.0761500075,0.0470309854,0.0000000000,0.0091977613,0.0269876551,0.0229961667,0.0230428036,0.0584413931,0.0000000000,0.4320324361,0.2362951636,0.4976144433,0.0000000000,0.0000000000,0.0650670230,0.1322948784,0.0500708818,0.1013812572,0.1921586692,0.0332997143,0.2440466285,0.1656501293,0.0803931057,0.0802361816,0.0638987646,0.0911743790,0.0141772032,0.0511732250,0.2642192245,0.2700975835,0.0173548963,0.0000000000,0.0000000000,0.0534206703,0.0720079318,0.2035890967,0.0887458995,0.1850571483,0.0000005842,0.1032566056,-0.0298805684,0.0578679442,-0.0119858235,-0.0445198268,-0.0000475752,-0.0130290259,-0.0444956273,-0.0030184861
03:23:32:46.067,61,0.0018672366,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1210507974,0.0185637642,0.0019831595,0.0000000000,0.0104847401,0.0000000000,0.0000000000,0.1207587644,0.0087546175,0.0466544293,0.0000000000,0.0000701913,0.0255528223,0.0216208957,0.0228232015,0.0590450764,0.0000000000,0.4660421312,0.2392452955,0.4990768433,0.0000000000,0.0000000000,0.0656291991,0.1339989007,0.0490390658,0.1007742211,0.1922682971,0.0324738547,0.2471425235,0.1691403240,0.0815088227,0.0811606124,0.0628194511,0.0883360133,0.0146401459,0.0522497483,0.2662334740,0.2721416056,0.0175896920,0.0000000000,0.0000000000,0.0540220141,0.0729971081,0.2063402534,0.0925947353,0.1874357909,0.0000005737,0.1020560414,-0.0305719599,0.0585560314,-0.0062388349,-0.0420876518,0.0004345230,-0.0072355233,-0.0420633852,-0.0023783541
03:23:32:47.066,61,0.0646028221,0.0000000000,0.0225863494,0.0000000000,0.0000000000,0.1229753718,0.0000000000,0.0732500851,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1225891039,0.0000000000,0.0460363030,0.0000000000,0.0000000000,0.0238009598,0.0197439864,0.0226727631,0.0603874959,0.0000000000,0.4908691049,0.2442647517,0.4999842048,0.0000000000,0.0000000000,0.0661860257,0.1366727501,0.0465893000,0.0985722467,0.1912310272,0.0307892375,0.2729248703,0.1919290572,0.0905448869,0.0858823061,0.0611604080,0.0845769346,0.0151906526,0.0547044314,0.2663300037,0.2718867064,0.0179709662,0.0000000000,0.0000000000,0.0546766482,0.0754882321,0.2193739861,0.1032314450,0.2040506154,0.0000004880,0.1011569425,-0.0306443125,0.0586178899,0.0140155824,-0.0099035352,0.0021026512,0.0128524303,-0.0098776668,0.0013063876
03:23:32:48.066,61,0.1705079675,0.1210650057,0.0558510982,0.0000000000,0.0000000000,0.1238507628,0.0000000000,0.1767425537,0.1219298840,0.0000000000,0.0130823907,0.0000000000,0.1234241575,0.0000000000,0.0449944884,0.0000000000,0.0000000000,0.0225542709,0.0186372343,0.0225547589,0.0620471239,0.0000000000,0.4921751022,0.2507517934,0.5017555356,0.0000000000,0.0000000000,0.0667559579,0.1384751499,0.0448361039,0.0947294831,0.1906297058,0.0285669398,0.2810112536,0.2002712190,0.0998053998,0.0944765806,0.0602769963,0.0830492675,0.0158042032,0.0592276491,0.2362292856,0.2405894250,0.0215102788,0.0000000000,0.0000000000,0.0552667491,0.0813481435,0.2335482389,0.1109638065,0.2212006748,0.0000004470,0.1006003469,-0.0284236297,0.0587968454,0.0325585082,0.0572112948,0.0050954768,0.0309222601,0.0572406054,0.0085016508
03:23:32:49.066,61,0.4209064245,0.2964661419,0.0786602497,0.0000000000,0.0000000000,0.1367494613,0.0000000000,0.4221552014,0.2982238829,0.0000000000,0.0349628702,0.0000000000,0.1359469295,0.0000000000,0.0418014936,0.0000000000,0.0000000000,0.0213388968,0.0177115966,0.0225474238,0.0695772916,0.0000000000,0.4925042689,0.2527206838,0.5101788044,0.0000000000,0.0000000000,0.0667172298,0.1390720159,0.0424280986,0.0920644030,0.1905867159,0.0238336939,0.3122128844,0.2275442928,0.1371860802,0.1266862303,0.0594179928,0.0821392015,0.0165739302,0.0724037513,0.2199267596,0.2243362963,0.0271255281,0.0000000000,0.0000000000,0.0644392520,0.0961902440,0.2917247117,0.1247891933,0.2659719884,0.0000005523,0.0994022787,-0.0230595246,0.0591321103,0.0452416390,0.1400396377,0.0094499588,0.0420567431,0.1400739253,0.0178333092
03:23:32:50.066,61,0.6546250582,0.3504342735,0.0872207358,0.0000000000,0.0000000000,0.1403610408,0.0000000000,0.6547407508,0.3525337279,0.0000000000,0.0437959321,0.0000000000,0.1394844800,0.0000000000,0.0394393653,0.0000000000,0.0000000000,0.0202325638,0.0169327203,0.0226161554,0.0731105208,0.0000000000,0.4721735120,0.2540732026,0.5152432919,0.0000000000,0.0000000000,0.0663933903,0.1387634575,0.0406293236,0.0885410383,0.1901923567,0.0200417135,0.3256030679,0.2374451458,0.1478715390,0.1360808909,0.0588459820,0.0818069726,0.0181101672,0.0802606195,0.1958380789,0.2015703619,0.0352272354,0.0000000000,0.0000000000,0.0671553910,0.1009386778,0.3048958182,0.1367212534,0.2814178169,0.0000025271,0.1004984081,-0.0148231015,0.0607525893,0.0502273515,0.1655815393,0.0116020180,0.0461034290,0.1656176150,0.0213635974
03:23:32:51.065,61,0.6709792018,0.3972003460,0.0978194401,0.0000000000,0.0000000000,0.1388537437,0.0000000000,0.6728556752,0.3996953368,0.0000000000,0.0535673164,0.0000000000,0.1381699145,0.0000000000,0.0376617126,0.0000000000,0.0000000000,0.0194146838,0.0162677784,0.0227172803,0.0755636916,0.0000000000,0.4674953520,0.2548481822,0.5186132789,0.0000000000,0.0000000000,0.0660639107,0.1384885013,0.0384444222,0.0842402652,0.1905133873,0.0177918375,0.3335269392,0.2438621521,0.1533575207,0.1411575079,0.0583912022,0.0816700757,0.0196090210,0.0859133527,0.1806353182,0.1872583032,0.0434706360,0.0000000000,0.0000000000,0.0688744038,0.1035988554,0.3105115592,0.1440520585,0.2921488285,0.0000125134,0.1028548628,-0.0087473765,0.0616562590,0.0556907058,0.1877855808,0.0140949758,0.0512257107,0.1878229678,0.0251920503
03:23:32:52.065,61,0.6915785670,0.4004918933,0.0972858295,0.0000000000,0.0000000000,0.1367561221,0.0000000000,0.6947287321,0.4029811025,0.0000000000,0.0533891208,0.0000000000,0.1361881047,0.0000000000,0.0351471528,0.0000000000,0.0000000000,0.0187106300,0.0157246199,0.0229658131,0.0866915733,0.0000000000,0.5303511024,0.2508940399,0.5202804208,0.0000000000,0.0000000000,0.0655013993,0.1381610483,0.0360419266,0.0824510828,0.1923886538,0.0161249321,0.3449158967,0.2531534731,0.1561155617,0.1437149048,0.0578281246,0.0816181451,0.0209354870,0.0928397402,0.1741514355,0.1812248826,0.0491364971,0.0000000000,0.0000000000,0.0699327439,0.1051318496,0.3141133189,0.1509160846,0.3039912581,0.0000149598,0.1050049514,-0.0037697256,0.0624750368,0.0555713922,0.1893278509,0.0141073847,0.0508896448,0.1893655360,0.0252321530
03:23:32:53.065,61,0.7247010469,0.3420512974,0.0851999447,0.0000000000,0.0000000000,0.1363833249,0.0000000000,0.7238444686,0.3440726101,0.0000000000,0.0426484868,0.0000000000,0.1358416826,0.0000000000,0.0330482945,0.0000000000,0.0000000000,0.0179851595,0.0151939290,0.0232354458,0.0965560228,0.0000000000,0.5456064343,0.2454637289,0.5209014416,0.0000000000,0.0000000000,0.0644381493,0.1375842541,0.0345268324,0.0814604014,0.1928230673,0.0149405804,0.3556934893,0.2606171668,0.1581034511,0.1454047114,0.0567893982,0.0813647956,0.0218947884,0.0957430750,0.1713809520,0.1786989272,0.0516689904,0.0000000000,0.0000000000,0.0706167072,0.1061776653,0.3159610033,0.1553657949,0.3087860942,0.0000152629,0.1080451831,-0.0015892386,0.0647626743,0.0495902598,0.1616024226,0.0112914098,0.0451061092,0.1616384387,0.0206823125
03:23:32:54.065,61,0.6594275236,0.3746310771,0.0897810087,0.0000000000,0.0000000000,0.1372336745,0.0000000000,0.6595558524,0.3768555820,0.0000000000,0.0469942130,0.0000000000,0.1366281360,0.0000000000,0.0310658719,0.0000000000,0.0000000000,0.0172931161,0.0147312349,0.0236698110,0.1048104838,0.0000000000,0.5531978011,0.2421919554,0.5203525424,0.0000000000,0.0000000000,0.0628061295,0.1351106763,0.0334472582,0.0809530616,0.1926508844,0.0140203601,0.3621655405,0.2639932334,0.1599991471,0.1466424614,0.0559893735,0.0810005218,0.0227276925,0.0974104926,0.1709860265,0.1783993989,0.0530739576,0.0000000000,0.0000000000,0.0710891113,0.1069386974,0.3167416453,0.1576130390,0.3111161292,0.0000134837,0.1092839986,-0.0015894175,0.0675366968,0.0519889072,0.1770205945,0.0125045963,0.0471823104,0.1770575643,0.0227890741
03:23:32:55.065,61,0.5574374795,0.3710092604,0.0917529538,0.0000000000,0.0000000000,0.1375876218,0.0000000000,0.5584530234,0.3732748628,0.0000000000,0.0481258370,0.0000000000,0.1369307935,0.0000000000,0.0282126497,0.0000000000,0.0000000000,0.0165400933,0.0142034795,0.0242193639,0.1108882651,0.0000000000,0.5698128343,0.2374621779,0.5141548514,0.0000000000,0.0000000000,0.0615842491,0.1335086673,0.0325191543,0.0806993619,0.1922265440,0.0132216858,0.3706345558,0.2677621543,0.1619153470,0.1476446390,0.0546013042,0.0789494440,0.0234860387,0.0984134600,0.1728652567,0.1804450452,0.0537227616,0.0000000000,0.0000000000,0.0716530085,0.1074667275,0.3172055483,0.1589460671,0.3114614487,0.0000036530,0.1091162115,-0.0008072034,0.0714768469,0.0526608601,0.1753447205,0.0126741203,0.0483014993,0.1753814518,0.0229947250
03:23:32:56.064,61,0.4034145176,0.3330022991,0.0937709063,0.0000000000,0.0000000000,0.1325095445,0.0000000000,0.4054632783,0.3351935148,0.0000000000,0.0493198037,0.0000000000,0.1316202730,0.0000000000,0.0258699078,0.0008895504,0.0000000000,0.0155135505,0.0135612665,0.0247255061,0.1133488566,0.0000000000,0.5775222778,0.2360685319,0.5120737553,0.0000000000,0.0000000000,0.0609192923,0.1328323036,0.0317049399,0.0804408044,0.1918423623,0.0125075681,0.3743607700,0.2699230611,0.1640629619,0.1491345018,0.0531755388,0.0750705972,0.0242253710,0.0990126133,0.1769025773,0.1839486957,0.0539182648,0.0000000000,0.0000000000,0.0734910518,0.1078129560,0.3169868886,0.1594052017,0.2994610071,0.0000012433,0.1081463173,0.0007081032,0.0758889914,0.0535171032,0.1574644893,0.0123878848,0.0498989932,0.1574999094,0.0217719413
03:23:32:57.064,61,0.3393783867,0.3109368980,0.0922742710,0.0000000000,0.0000000000,0.1264625937,0.0000000000,0.3423581421,0.3130228817,0.0000000000,0.0477532186,0.0000000000,0.1255714595,0.0000000000,0.0246158615,0.0018666633,0.0000000000,0.0147004314,0.0129232416,0.0250336919,0.1130487174,0.0000000000,0.5426440835,0.2548792362,0.5116059780,0.0000000000,0.0000000000,0.0606338456,0.1325291991,0.0310413390,0.0800233781,0.1914488375,0.0118968328,0.3758929074,0.2709265053,0.1651547402,0.1503569633,0.0522488169,0.0729937777,0.0249392223,0.0993013754,0.1834364235,0.1892330199,0.0537276044,0.0000000000,0.0000000000,0.0746240467,0.1082036793,0.3116538823,0.1594002843,0.2935751975,0.0000007146,0.1060814261,0.0033589154,0.0784578919,0.0526904240,0.1470432431,0.0118152918,0.0493569113,0.1470779479,0.0206042919
03:23:32:58.065,61,0.3081339896,0.2890082002,0.0943125859,0.0000000000,0.0000000000,0.1213727593,0.0000000000,0.3117210567,0.2910619378,0.0000000000,0.0494607911,0.0000000000,0.1205316186,0.0000000000,0.0237472206,0.0026192074,0.0000000000,0.0139529957,0.0122827925,0.0251986496,0.1097426713,0.0000000000,0.5302008390,0.2662818432,0.5132405162,0.0000000000,0.0000000000,0.0606226102,0.1325477362,0.0304493010,0.0795165822,0.1909631193,0.0113687664,0.3763805926,0.2714168727,0.1657101810,0.1511262953,0.0514542088,0.0714812651,0.0256076679,0.0993441716,0.1903520823,0.1952622831,0.0532450862,0.0000000000,0.0000000000,0.0753339306,0.1084269360,0.3003835082,0.1591021270,0.2890937924,0.0000004976,0.1035706997,0.0064456835,0.0796504468,0.0537774935,0.1367366761,0.0118129216,0.0507416837,0.1367707253,0.0200134274
03:23:32:59.064,61,0.2920943797,0.2648653686,0.0901814550,0.0000000000,0.0000000000,0.1191856116,0.0000000000,0.2959549427,0.2667534649,0.0000000000,0.0455091000,0.0000000000,0.1183580458,0.0000000000,0.0231420659,0.0031622953,0.0000000000,0.0133052543,0.0117054144,0.0253203437,0.1076237559,0.0000000000,0.5173261166,0.2714567482,0.5139905214,0.0000000000,0.0000000000,0.0607725345,0.1326852888,0.0299740862,0.0790441036,0.1901791692,0.0109549379,0.3762608171,0.2714921236,0.1660191268,0.1517416239,0.0507810786,0.0704125315,0.0262183510,0.0991945639,0.1973163337,0.2017407119,0.0523658507,0.0000000000,0.0000000000,0.0758977160,0.1086271033,0.2944246829,0.1587246954,0.2862809300,0.0000003778,0.1014129370,0.0082549229,0.0808231905,0.0515416488,0.1253009886,0.0108442679,0.0487475283,0.1253343523,0.0183686446
03:23:33:00.064,61,0.2778428197,0.2426639050,0.0868077055,0.0000000000,0.0000000000,0.1179725528,0.0000000000,0.2830221355,0.2444117367,0.0000000000,0.0423191786,0.0000000000,0.1171601415,0.0000000000,0.0227283649,0.0035937494,0.0000000000,0.0127115566,0.0111779654,0.0253398214,0.1031748727,0.0000000000,0.5062060952,0.2747221887,0.5153671503,0.0000000000,0.0000000000,0.0610074252,0.1328642815,0.0295880362,0.0785566792,0.1891080588,0.0106290504,0.3724650443,0.2710991502,0.1657687128,0.1519091725,0.0501976684,0.0695959851,0.0267736614,0.0989634693,0.2018396407,0.2061810344,0.0514899492,0.0000000000,0.0000000000,0.0761229843,0.1088368669,0.2915450037,0.1582852453,0.2846001387,0.0000004155,0.0990066081,0.0084609762,0.0819107369,0.0497320071,0.1147948056,0.0100685600,0.0471263342,0.1148274839,0.0169612989
03:23:33:01.064,61,0.2497690022,0.2211817801,0.0837160349,0.0000000000,0.0000000000,0.1169844642,0.0000000000,0.2569186389,0.2228009999,0.0000000000,0.0393393785,0.0000000000,0.1161935702,0.0000000000,0.0225367043,0.0039155600,0.0000000000,0.0121940654,0.0106624942,0.0252811555,0.1002789661,0.0000000000,0.4840627611,0.2767593265,0.5161250234,0.0000000000,0.0000000000,0.0615278892,0.1336000860,0.0292875506,0.0780608878,0.1886155009,0.0104238465,0.3710688949,0.2708092332,0.1656406969,0.1522656530,0.0496366844,0.0688522607,0.0273077842,0.0986615866,0.2057627141,0.2099637538,0.0504451580,0.0000000000,0.0000000000,0.0764855966,0.1089356318,0.2867439687,0.1578538120,0.2833813727,0.0000005259,0.0966693610,0.0075695887,0.0839998275,0.0480317324,0.1046344191,0.0093709715,0.0456347950,0.1046665013,0.0156587511
03:23:33:02.063,61,0.2250847220,0.2008017749,0.0784639865,0.0000000000,0.0000000000,0.1159292907,0.0000000000,0.2314129472,0.2022612542,0.0000000000,0.0343754403,0.0000000000,0.1152061895,0.0000000000,0.0225749519,0.0041268272,0.0000000000,0.0117458738,0.0101769138,0.0251212735,0.0955991149,0.0000000000,0.4485728443,0.2877737284,0.5198745131,0.0000000000,0.0000000000,0.0631402805,0.1360587627,0.0290901251,0.0775096044,0.1883954406,0.0103176897,0.3691191971,0.2703798413,0.1654472351,0.1526535302,0.0491485745,0.0682371631,0.0278376359,0.0983560905,0.2093173563,0.2132848650,0.0491837859,0.0000000000,0.0000000000,0.0768552870,0.1091367453,0.2833752334,0.1575564593,0.2825835943,0.0000006407,0.0938570350,0.0068005249,0.0869298130,0.0451390967,0.0949725509,0.0084356368,0.0429149903,0.0950040668,0.0141418669
03:23:33:03.064,61,0.2082675695,0.1869427115,0.0760307088,0.0000000000,0.0000000000,0.1138907894,0.0000000000,0.2142376602,0.1883165240,0.0000000000,0.0320795067,0.0000000000,0.1132541075,0.0000000000,0.0225732438,0.0043871496,0.0000000000,0.0112991892,0.0097038085,0.0250202585,0.0937985480,0.0000000000,0.4445019960,0.2909569740,0.5210161805,0.0000000000,0.0000000000,0.0640453920,0.1371513605,0.0289295986,0.0770099834,0.1880114526,0.0102111744,0.3682931960,0.2701545954,0.1652219743,0.1529613584,0.0486011952,0.0675015152,0.0283776689,0.0981017128,0.2113389522,0.2152633816,0.0482642464,0.0000000000,0.0000000000,0.0772814006,0.1092519462,0.2815959156,0.1574697196,0.2819871604,0.0000007139,0.0900237709,0.0071782768,0.0895177424,0.0438052192,0.0884176344,0.0079823099,0.0416869260,0.0884487480,0.0132902469
03:23:33:04.064,61,0.1982681751,0.1757720709,0.0709562823,0.0000000000,0.0000000000,0.1118918955,0.0000000000,0.2035390288,0.1770258397,0.0000000000,0.0273678042,0.0000000000,0.1113284975,0.0000000000,0.0226076245,0.0046132202,0.0000000000,0.0109127695,0.0092808343,0.0249426831,0.0926845148,0.0000000000,0.4403897524,0.2927344143,0.5214638710,0.0000000000,0.0000000000,0.0649012849,0.1379662156,0.0289151873,0.0766025707,0.1874736696,0.0101243891,0.3678494692,0.2700171173,0.1650390476,0.1533304453,0.0480969362,0.0667778626,0.0289409347,0.0978705660,0.2128873169,0.2167095691,0.0474939942,0.0000000000,0.0000000000,0.0777010545,0.1094650254,0.2797953486,0.1575454026,0.2815119624,0.0000006141,0.0857249945,0.0082695559,0.0930760652,0.0410226248,0.0831041634,0.0072402433,0.0389567055,0.0831349939,0.0122188609
03:23:33:05.064,61,0.1934212297,0.1727156341,0.0671307072,0.0000000000,0.0000000000,0.1102261320,0.0000000000,0.1982672364,0.1738971770,0.0000000000,0.0237183552,0.0000000000,0.1097366214,0.0000000000,0.0228206012,0.0047713555,0.0000000000,0.0106368698,0.0089202002,0.0248251650,0.0917510688,0.0000000000,0.3910618722,0.2990290523,0.5221477151,0.0000000000,0.0000000000,0.0675053224,0.1393364668,0.0290984865,0.0762600824,0.1871666908,0.0100861760,0.3674737811,0.2699030936,0.1649312526,0.1538590938,0.0477531254,0.0662433058,0.0295475516,0.0977036282,0.2145543844,0.2181030959,0.0468637235,0.0000000000,0.0000000000,0.0781199336,0.1099392101,0.2781162858,0.1576804966,0.2811300159,0.0000004323,0.0806596354,0.0097825006,0.0968632102,0.0388539620,0.0816274881,0.0067231674,0.0368494876,0.0816582143,0.0116218943
03:23:33:06.063,61,0.1887116432,0.1714168340,0.0636785850,0.0000000000,0.0000000000,0.1072171926,0.0000000000,0.1929916590,0.1725380272,0.0000000000,0.0203535091,0.0000000000,0.1068386436,0.0000000000,0.0230662841,0.0049741538,0.0000000000,0.0103832074,0.0085690981,0.0246559642,0.0903786495,0.0000000000,0.3713107109,0.3150522113,0.5239863992,0.0000000000,0.0000000000,0.0703990012,0.1402785331,0.0293832999,0.0758217275,0.1866910905,0.0100294100,0.3673509955,0.2699539661,0.1648639739,0.1545138359,0.0474578142,0.0656841397,0.0302318595,0.0975986421,0.2157543451,0.2191009670,0.0463187769,0.0000000000,0.0000000000,0.0783938617,0.1104864478,0.2750120461,0.1579749882,0.2807933986,0.0000002558,0.0755546466,0.0107929781,0.1009348631,0.0368511453,0.0809833556,0.0062607853,0.0349352248,0.0810139775,0.0111392513
03:23:33:07.063,61,0.1864764094,0.1670704186,0.0593787581,0.0000000000,0.0000000000,0.1055166945,0.0000000000,0.1905090660,0.1681088358,0.0000000000,0.0163670648,0.0000000000,0.1052090824,0.0000000000,0.0233598500,0.0053373538,0.0000000000,0.0101657128,0.0082427990,0.0244351216,0.0856493711,0.0000000000,0.3363572359,0.3322286010,0.5303018689,0.0000000000,0.0000000000,0.0732080266,0.1410756409,0.0297267456,0.0752269030,0.1861547679,0.0099688536,0.3672288656,0.2699531615,0.1648301035,0.1553518027,0.0472839102,0.0651781112,0.0310826954,0.0975367054,0.2223365158,0.2249624580,0.0458506420,0.0000000000,0.0000000000,0.0783861801,0.1129605770,0.2737561464,0.1586832851,0.2807603776,0.0000001236,0.0707367659,0.0116201341,0.1053713635,0.0344804898,0.0788977444,0.0057034125,0.0325706340,0.0789283365,0.0104498863
